Population,Zip
5680,83211
155,83212
1667,83213
548,83214
26,83215
814,83217
365,83218
142,83220
27130,83221
99,83223
2522,83226
288,83227
580,83228
510,83232
12,83233
1265,83234
38,83235
2028,83236
1497,83237
118,83238
517,83239
1998,83241
121,83243
244,83244
2182,83245
881,83246
1290,83250
1080,83251
4127,83252
126,83253
3760,83254
1138,83255
480,83261
1126,83262
8482,83263
675,83271
432,83272
9345,83274
3864,83276
285,83277
116,83278
166,83281
148,83283
192,83285
1584,83286
302,83287
52396,83301
83,83302
445,83311
159,83312
3609,83313
934,83314
9917,83316
16951,83318
869,83320
655,83321
59,83322
1970,83323
810,83324
765,83325
1137,83327
5239,83328
6422,83330
2595,83332
11062,83333
2113,83334
1918,83335
4644,83336
27,83337
19709,83338
4231,83340
6796,83341
1657,83342
994,83344
1508,83346
3528,83347
96,83348
1091,83349
12338,83350
3381,83352
1280,83353
13,83354
5379,83355
40160,83401
25335,83402
21716,83404
15828,83406
410,83414
2485,83420
333,83421
3782,83422
691,83423
102,83424
814,83425
1441,83427
307,83428
908,83429
772,83431
6,83433
2020,83434
451,83435
334,83436
35636,83440
19258,83442
1047,83443
1311,83444
6698,83445
33,83446
2339,83448
211,83449
1043,83450
885,83451
857,83452
528,83454
5400,83455
826,83460
498,83462
81,83463
386,83464
132,83465
308,83466
6161,83467
145,83468
43,83469
34185,83501
150,83520
2522,83522
711,83523
1064,83524
483,83525
358,83526
5557,83530
87,83533
1158,83535
4017,83536
1065,83537
2112,83539
2437,83540
973,83541
196,83542
682,83543
5944,83544
543,83545
788,83546
218,83547
148,83548
844,83549
1013,83552
1021,83553
518,83554
504,83555
47,83601
16,83602
809,83604
39427,83605
23157,83607
921,83610
2794,83611
1995,83612
951,83615
23181,83616
15295,83617
7127,83619
1360,83622
1511,83623
1479,83624
1068,83626
617,83627
4475,83628
1800,83629
1210,83631
266,83632
294,83633
25875,83634
71,83636
284,83637
5876,83638
3036,83639
3653,83641
36685,83642
122,83643
9921,83644
521,83645
50342,83646
20487,83647
3273,83648
552,83650
29059,83651
1616,83654
4483,83655
564,83656
193,83657
6103,83660
9357,83661
24,83666
8492,83669
515,83670
10,83671
8643,83672
4242,83676
115,83677
47091,83686
29367,83687
23346,83702
15709,83703
39795,83704
27539,83705
31660,83706
52110,83709
8126,83712
27024,83713
20014,83714
15826,83716
6057,83801
211,83802
509,83803
1180,83804
8252,83805
207,83806
163,83808
349,83809
1486,83810
1254,83811
103,83812
840,83813
24600,83814
31064,83815
346,83821
2513,83822
1455,83823
290,83824
341,83825
0,83826
119,83827
929,83830
1528,83832
1006,83833
278,83834
20052,83835
921,83836
3081,83837
1060,83839
192,83840
171,83841
200,83842
25562,83843
1520,83844
1588,83845
652,83846
1026,83847
202,83848
1780,83849
2119,83850
1440,83851
983,83852
38032,83854
2223,83855
5846,83856
599,83857
14001,83858
5448,83860
6765,83861
17942,83864
70,83866
567,83867
835,83868
3960,83869
260,83870
2001,83871
776,83872
1899,83873
93,83874
1627,83876
1143,84001
254,84002
43441,84003
10097,84004
22358,84005
702,84006
582,84007
45381,84010
817,84013
15853,84014
62387,84015
3899,84017
60,84018
42751,84020
3780,84021
1046,84022
225,84023
57,84024
19607,84025
1423,84026
475,84027
604,84028
9470,84029
259,84031
18404,84032
948,84033
200,84034
520,84035
5966,84036
33965,84037
389,84038
985,84039
23524,84040
45489,84041
10282,84042
51511,84043
27877,84044
18421,84045
597,84046
30942,84047
4552,84049
9632,84050
485,84051
1246,84052
1033,84053
16169,84054
1276,84055
3549,84056
37726,84057
31633,84058
7824,84060
492,84061
43615,84062
376,84063
921,84064
38369,84065
11221,84066
37821,84067
540,84069
25137,84070
1445,84071
529,84072
161,84073
45118,84074
24803,84075
464,84076
27369,84078
233,84080
43978,84081
817,84082
1226,84083
36006,84084
487,84085
365,84086
14249,84087
36360,84088
29693,84092
23237,84093
27670,84094
53995,84095
34527,84096
20591,84097
17367,84098
5124,84101
16760,84102
21311,84103
24889,84104
22899,84105
34432,84106
31350,84107
21502,84108
24259,84109
10846,84111
1997,84112
102,84113
24695,84115
33574,84116
24355,84117
67019,84118
54882,84119
49107,84120
41646,84121
38437,84123
21454,84124
28475,84128
66,84144
0,84180
874,84301
24205,84302
0,84304
781,84305
246,84306
1259,84307
395,84308
449,84309
4676,84310
824,84311
3823,84312
185,84313
825,84314
8019,84315
213,84316
2101,84317
4001,84318
7877,84319
2258,84320
44637,84321
748,84324
2038,84325
1707,84326
921,84327
1691,84328
180,84329
443,84330
308,84331
7364,84332
2855,84333
284,84334
11713,84335
321,84336
11290,84337
506,84338
4700,84339
3593,84340
20737,84341
35836,84401
37158,84403
56743,84404
31452,84405
26975,84414
13456,84501
4722,84511
1116,84512
1853,84513
0,84515
168,84516
777,84518
1272,84520
697,84521
393,84522
1780,84523
1314,84525
4091,84526
2575,84528
87,84529
358,84530
648,84531
9525,84532
259,84533
2301,84534
2822,84535
1856,84536
1367,84537
511,84539
105,84540
1907,84542
33667,84601
47491,84604
33499,84606
1130,84620
253,84621
1495,84622
446,84623
5600,84624
296,84626
6458,84627
655,84628
3125,84629
326,84630
3176,84631
1000,84632
1021,84633
3409,84634
725,84635
404,84636
542,84637
300,84638
989,84639
193,84640
3435,84642
508,84643
2827,84645
1669,84646
3966,84647
5724,84648
878,84649
23840,84651
838,84652
8050,84653
2633,84654
10745,84655
380,84656
614,84657
38532,84660
1238,84662
30811,84663
8296,84664
456,84665
432,84667
8519,84701
174,84710
695,84711
235,84712
3708,84713
829,84714
472,84715
209,84716
199,84718
38,84719
19719,84720
21556,84721
615,84722
956,84723
1234,84724
1711,84725
786,84726
264,84728
305,84729
271,84730
27,84731
7,84732
182,84733
155,84734
227,84735
280,84736
15062,84737
7057,84738
488,84739
246,84740
5812,84741
216,84742
50,84743
294,84744
4134,84745
1504,84746
1093,84747
280,84749
405,84750
1883,84751
992,84752
53,84753
3845,84754
92,84755
286,84756
888,84757
549,84758
2319,84759
567,84760
2995,84761
174,84762
292,84763
163,84764
6283,84765
272,84766
670,84767
40547,84770
103,84772
116,84773
1754,84774
644,84775
582,84776
429,84779
20121,84780
101,84781
949,84782
568,84783
2839,84784
36269,84790
9197,85003
4533,85004
25097,85006
13737,85007
52966,85008
49710,85009
6374,85012
20996,85013
24669,85014
40452,85015
33646,85016
41317,85017
37461,85018
25032,85019
32540,85020
38182,85021
47433,85022
31177,85023
23687,85024
36854,85027
19276,85028
42567,85029
29755,85031
70008,85032
56009,85033
4187,85034
51329,85035
46208,85037
28718,85040
57329,85041
40615,85042
28553,85043
38954,85044
7902,85045
35362,85048
27793,85050
42860,85051
28716,85053
5867,85054
18376,85083
18501,85085
41194,85086
7131,85087
11924,85118
22081,85119
26146,85120
3249,85121
52136,85122
8310,85123
15744,85128
18430,85131
34981,85132
646,85135
2644,85137
33637,85138
17768,85139
37063,85140
371,85141
51190,85142
36917,85143
1658,85145
4824,85147
774,85172
2867,85173
1269,85192
3972,85193
6448,85194
47737,85201
36672,85202
33514,85203
60819,85204
43251,85205
32602,85206
46201,85207
36389,85208
40423,85209
37143,85210
24433,85212
33659,85213
15433,85215
45361,85224
71828,85225
37394,85226
39027,85233
51459,85234
30773,85248
39081,85249
16653,85250
35541,85251
17003,85253
45554,85254
38309,85255
5241,85256
28114,85257
22744,85258
22499,85259
36226,85260
11034,85262
2090,85263
1190,85264
10717,85266
22927,85268
55548,85281
51080,85282
46373,85283
17517,85284
36774,85286
37949,85295
40694,85296
27180,85297
22106,85298
61387,85301
37149,85302
31599,85303
27426,85304
11542,85305
24351,85306
8560,85307
64515,85308
799,85309
19074,85310
916,85320
4727,85321
731,85322
39263,85323
1948,85324
797,85325
52101,85326
291,85328
27327,85331
1428,85332
437,85333
871,85334
31814,85335
560,85336
2662,85337
44319,85338
37621,85339
28696,85340
29,85341
1534,85342
93,85343
9791,85344
58170,85345
4353,85346
851,85347
3089,85348
27086,85349
22592,85350
28501,85351
234,85352
32308,85353
5649,85354
9566,85355
4698,85356
683,85357
221,85360
5091,85361
649,85362
6312,85363
73129,85364
47933,85365
21537,85367
533,85371
17979,85373
47274,85374
28255,85375
3029,85377
41096,85379
25611,85381
40656,85382
38400,85383
10080,85387
22367,85388
9213,85390
36187,85392
24587,85395
12736,85396
13344,85501
1688,85530
389,85531
2792,85533
2635,85534
7,85535
501,85536
5500,85539
3215,85540
21559,85541
3740,85542
3951,85543
1989,85544
658,85545
19437,85546
5297,85550
437,85551
6200,85552
1441,85553
289,85554
618,85601
9291,85602
6959,85603
469,85605
1426,85606
17866,85607
4717,85608
319,85609
1072,85610
963,85611
5789,85613
21998,85614
9152,85615
5584,85616
1369,85617
1642,85618
60,85619
1067,85620
22928,85621
6752,85622
4961,85623
1269,85624
1800,85625
1036,85626
967,85627
23839,85629
2874,85630
3897,85631
857,85632
39,85633
5982,85634
34563,85635
1237,85637
2094,85638
487,85640
22293,85641
9233,85643
1922,85645
1444,85646
19205,85648
14525,85650
13876,85653
407,85654
8771,85658
4889,85701
30665,85704
54433,85705
56989,85706
545,85707
3916,85708
55323,85710
40291,85711
33830,85712
49712,85713
13725,85714
19034,85715
33098,85716
26932,85718
44220,85719
0,85723
0,85724
0,85726
39142,85730
11395,85735
4752,85736
21395,85737
17715,85739
35191,85741
25414,85742
28858,85743
37654,85745
42704,85746
23490,85747
18275,85748
19107,85749
23741,85750
15716,85755
35522,85756
18341,85757
16896,85901
1546,85911
83,85912
325,85920
37,85922
793,85923
2561,85924
4892,85925
163,85926
66,85927
1129,85928
8698,85929
948,85930
151,85931
325,85932
2866,85933
684,85934
5264,85935
4389,85936
7492,85937
2510,85938
4481,85939
1274,85940
11183,85941
43,85942
41378,86001
0,86003
38750,86004
6512,86011
164,86015
55,86016
689,86017
663,86018
1917,86020
6019,86021
2334,86022
1608,86023
497,86024
5646,86025
0,86028
191,86029
1695,86030
1856,86031
1316,86032
7243,86033
1943,86034
1737,86035
358,86036
23,86038
1306,86039
10256,86040
2087,86042
1787,86043
3793,86044
12308,86045
5963,86046
15278,86047
22,86052
2530,86053
1613,86054
21896,86301
16296,86303
18450,86305
87,86313
35577,86314
6643,86315
2073,86320
2293,86321
11283,86322
15933,86323
4063,86324
4708,86325
24736,86326
9119,86327
870,86329
551,86331
1798,86332
5392,86333
4511,86334
5196,86335
10990,86336
870,86337
491,86338
89,86343
6825,86351
26231,86401
15666,86403
15893,86404
24584,86406
26031,86409
164,86411
14319,86413
13902,86426
7239,86429
257,86431
3041,86432
164,86433
1163,86434
181,86435
1729,86436
62,86437
725,86438
7062,86440
2199,86441
33223,86442
0,86443
603,86444
311,86445
1535,86502
11227,86503
6396,86504
7831,86505
1440,86506
2464,86507
996,86508
5112,86510
2916,86511
2771,86512
2568,86514
4928,86515
1938,86520
1149,86535
2552,86538
883,86540
1345,86544
1690,86545
1367,86547
1811,86556
4271,87001
22637,87002
10351,87004
404,87005
881,87006
841,87007
2958,87008
1092,87010
20,87011
234,87012
4533,87013
412,87014
13014,87015
4165,87016
358,87017
417,87018
11528,87020
3319,87021
828,87022
413,87023
2063,87024
1168,87025
4104,87026
323,87027
286,87028
218,87029
44104,87031
0,87032
2374,87034
7279,87035
1947,87036
661,87037
495,87038
424,87040
768,87041
3657,87042
5502,87043
585,87044
1376,87045
38,87046
4635,87047
9052,87048
998,87049
959,87051
3189,87052
1082,87053
1253,87056
9598,87059
282,87061
1968,87062
247,87063
111,87064
4789,87068
60,87070
490,87072
525,87083
19692,87102
12126,87104
57937,87105
25727,87106
31560,87107
37221,87108
39810,87109
38170,87110
57554,87111
43510,87112
15814,87113
64917,87114
4269,87116
292,87117
60487,87120
75581,87121
17777,87122
43690,87123
52049,87124
38441,87144
23830,87301
3230,87305
780,87310
3304,87311
366,87312
5800,87313
24,87315
1411,87316
901,87317
2580,87319
753,87320
1729,87321
210,87322
4541,87323
3201,87325
1995,87326
10935,87327
3461,87328
257,87347
779,87357
1089,87364
2870,87375
45784,87401
11090,87402
16968,87410
834,87412
16062,87413
1765,87415
5517,87416
5751,87417
1780,87418
241,87419
13006,87420
1716,87421
1725,87455
1400,87461
430,87499
15490,87501
30189,87505
13454,87506
46430,87507
19086,87508
690,87510
2512,87511
203,87512
993,87513
1352,87514
198,87515
176,87516
89,87517
116,87518
722,87519
1531,87520
757,87521
3044,87522
218,87523
94,87524
76,87525
618,87527
3405,87528
5560,87529
608,87530
415,87531
18222,87532
137,87533
971,87535
3677,87537
312,87538
309,87539
823,87540
535,87543
17979,87544
1067,87548
1114,87549
324,87551
3340,87552
1058,87553
23,87554
2273,87556
6640,87557
434,87558
1489,87560
435,87562
382,87564
321,87565
3058,87566
1687,87567
443,87569
10247,87571
0,87573
142,87574
813,87575
28,87577
1072,87578
947,87579
557,87580
91,87581
1595,87582
115,87583
20359,87701
2050,87710
484,87711
134,87712
161,87713
906,87714
811,87715
615,87718
200,87722
135,87723
0,87724
277,87728
138,87729
13,87730
441,87731
1273,87732
219,87733
190,87734
46,87735
544,87736
7663,87740
769,87742
365,87743
917,87745
12,87746
1708,87747
102,87749
24,87750
799,87752
164,87753
9880,87801
73,87820
836,87821
776,87823
234,87824
1982,87825
172,87827
653,87828
689,87829
1567,87830
408,87831
1057,87832
6870,87901
1231,87930
745,87931
0,87933
1687,87935
457,87936
2833,87937
218,87939
205,87940
930,87941
709,87942
184,87943
35863,88001
1567,88002
1090,88003
277,88004
29448,88005
26957,88007
6085,88008
196,88009
27235,88011
26150,88012
580,88020
18013,88021
1041,88022
2729,88023
211,88024
492,88025
1329,88026
426,88027
640,88028
1538,88029
23463,88030
283,88032
16,88033
125,88034
454,88038
132,88039
92,88040
1266,88041
233,88042
1637,88043
4444,88044
3896,88045
760,88046
1758,88047
4028,88048
458,88049
51,88051
71,88052
69,88053
13,88055
126,88056
18426,88061
13000,88063
685,88065
2714,88072
14455,88081
46046,88101
282,88103
214,88112
103,88113
20,88114
14,88115
372,88116
236,88118
1869,88119
206,88120
125,88121
1075,88124
61,88125
38,88126
18901,88130
178,88132
48,88134
1637,88135
58,88136
25462,88201
31351,88203
16865,88210
34840,88220
5425,88230
3210,88231
2556,88232
36906,88240
7144,88242
97,88250
2179,88252
908,88253
90,88254
68,88255
2087,88256
14770,88260
7,88262
72,88263
0,88264
283,88265
1162,88267
0,88268
1280,88301
36328,88310
1717,88311
3072,88312
184,88314
2015,88316
1337,88317
352,88318
117,88321
12,88323
123,88324
871,88325
3599,88330
235,88336
2487,88337
208,88338
827,88339
3885,88340
299,88341
6,88342
25,88343
170,88344
9001,88345
3226,88346
159,88347
296,88348
0,88349
283,88350
237,88351
4771,88352
534,88353
122,88354
0,88355
6816,88401
86,88410
57,88411
89,88414
3528,88415
68,88416
61,88417
330,88418
179,88419
0,88421
103,88422
80,88424
1236,88426
109,88427
122,88430
0,88431
418,88434
3629,88435
101,88436
878,89001
34191,89002
900,89003
385,89004
15116,89005
1694,89007
1390,89008
319,89010
17599,89011
28082,89012
409,89013
37768,89014
38048,89015
121,89017
5327,89018
1892,89019
1240,89020
3429,89021
127,89022
1332,89025
383,89026
15691,89027
7990,89029
48407,89030
62455,89031
43918,89032
144,89039
3521,89040
1581,89042
1326,89043
16249,89044
1831,89045
515,89046
111,89047
20380,89048
3392,89049
50246,89052
179,89054
10281,89060
4669,89061
47870,89074
32798,89081
20612,89084
4191,89085
4551,89086
44213,89101
37661,89102
49537,89103
38711,89104
27104,89106
36204,89107
68972,89108
6852,89109
71150,89110
24623,89113
58870,89115
54646,89117
20644,89118
44425,89119
23195,89120
61911,89121
46236,89122
58991,89123
821,89124
38561,89128
52145,89129
31215,89130
45220,89131
25455,89134
25178,89135
13203,89138
32332,89139
28290,89141
31185,89142
11964,89143
20074,89144
24285,89145
18517,89146
51419,89147
42934,89148
33420,89149
27288,89156
93,89161
11860,89166
21809,89169
28781,89178
2815,89179
38800,89183
763,89191
6716,89301
523,89310
124,89311
242,89314
1513,89316
530,89317
1677,89318
766,89319
0,89402
14089,89403
30,89404
206,89405
24572,89406
19203,89408
128,89409
10432,89410
891,89411
265,89412
408,89413
308,89414
3862,89415
134,89418
5620,89419
39,89420
694,89421
82,89422
10722,89423
275,89424
756,89425
308,89426
717,89427
183,89428
7322,89429
465,89430
36812,89431
19630,89433
24948,89434
37781,89436
0,89438
1687,89439
688,89440
11660,89441
999,89442
2580,89444
15679,89445
105,89446
8290,89447
1365,89448
2960,89449
154,89450
8500,89451
13338,89460
3533,89501
44329,89502
28191,89503
42054,89506
11276,89508
33302,89509
1574,89510
26311,89511
24450,89512
8407,89519
25111,89521
31732,89523
26637,89701
179,89702
10169,89703
4822,89704
5350,89705
19543,89706
22824,89801
14404,89815
5610,89820
455,89821
2643,89822
166,89823
1326,89825
193,89826
379,89828
198,89830
30,89831
1531,89832
246,89833
168,89834
1729,89835
4442,89883
54760,90001
49475,90002
66200,90003
62760,90004
39548,90005
59498,90006
43173,90007
33280,90008
4133,90010
100882,90011
29528,90012
10256,90013
6008,90014
18358,90015
47273,90016
23755,90017
48498,90018
65408,90019
39866,90020
2940,90021
70147,90022
45126,90023
50964,90024
43555,90025
68726,90026
45942,90027
28151,90028
40208,90029
40052,90031
47784,90032
49049,90033
58703,90034
30999,90035
36101,90036
61845,90037
29836,90038
27049,90039
12696,90040
28203,90041
60623,90042
43527,90043
87590,90044
40272,90045
50499,90046
47533,90047
21316,90048
35310,90049
8536,90056
45392,90057
2980,90058
41831,90059
27457,90061
32450,90062
54160,90063
26103,90064
45242,90065
59031,90066
2312,90067
22043,90068
20731,90069
0,90071
773,90073
8506,90077
0,90079
3276,90089
0,90090
5852,90094
0,90095
101932,90201
21548,90210
7748,90211
12510,90212
49810,90220
52446,90221
31893,90222
32335,90230
15454,90232
25411,90240
43776,90241
43147,90242
16760,90245
47361,90247
9822,90248
26800,90249
93994,90250
19605,90254
76620,90255
35508,90260
70137,90262
1899,90263
17630,90265
35324,90266
27527,90270
22779,90272
25339,90274
42051,90275
34635,90277
40574,90278
95000,90280
7093,90290
27253,90291
21536,90292
12403,90293
36798,90301
30502,90302
26339,90303
28101,90304
14814,90305
6821,90401
11749,90402
24864,90403
20807,90404
28560,90405
42373,90501
16947,90502
46780,90503
31633,90504
36306,90505
0,90506
33145,90601
25768,90602
20083,90603
40661,90604
42017,90605
32791,90606
45266,90620
35507,90621
15689,90623
48590,90630
68065,90631
49222,90638
63016,90640
105940,90650
63310,90660
15489,90670
30261,90680
16657,90701
49526,90703
3960,90704
76989,90706
26830,90710
31710,90712
27653,90713
20953,90715
14280,90716
21459,90717
22227,90720
54468,90723
61432,90731
19651,90732
24073,90740
866,90742
441,90743
57358,90744
58162,90745
26276,90746
0,90747
11260,90755
39297,90802
30563,90803
40472,90804
92991,90805
43176,90806
32645,90807
40016,90808
36113,90810
59178,90813
18937,90814
40966,90815
176,90822
0,90831
37832,91001
32271,91006
33586,91007
1217,91008
24708,91010
20590,91011
41985,91016
8585,91020
10983,91024
25747,91030
19296,91040
28725,91042
176,91046
21378,91101
26984,91103
37590,91104
11401,91105
24355,91106
32415,91107
13540,91108
23272,91201
22610,91202
13213,91203
15924,91204
38504,91205
33014,91206
10435,91207
15962,91208
651,91210
31653,91214
26218,91301
25070,91302
26744,91303
53194,91304
47879,91306
25496,91307
38117,91311
27736,91316
45060,91320
35243,91321
27304,91324
33121,91325
35900,91326
2138,91330
100535,91331
76616,91335
35161,91340
89686,91342
62321,91343
52892,91344
18254,91345
35410,91350
31773,91351
46334,91352
29487,91354
32282,91355
30090,91356
43767,91360
20631,91361
35093,91362
25971,91364
40506,91367
0,91371
14564,91377
19800,91381
29189,91384
41058,91387
20875,91390
39466,91401
71486,91402
23672,91403
54435,91405
52682,91406
24546,91411
31466,91423
14147,91436
20398,91501
11420,91502
25228,91504
31636,91505
18260,91506
37807,91601
17771,91602
28468,91604
55793,91605
45788,91606
28993,91607
0,91608
40270,91701
60036,91702
77192,91706
3585,91708
75551,91709
81596,91710
36011,91711
35370,91722
19778,91723
25407,91724
66362,91730
29744,91731
62548,91732
43593,91733
24138,91737
37242,91739
25961,91740
25540,91741
84674,91744
55776,91745
28869,91746
46966,91748
34045,91750
30073,91752
33616,91754
26945,91755
363,91759
58919,91761
55982,91762
37191,91763
53688,91764
47273,91765
71541,91766
48768,91767
36142,91768
62489,91770
33441,91773
25363,91775
37246,91776
34890,91780
26464,91784
51381,91786
42609,91789
46404,91790
31796,91791
30452,91792
54176,91801
29591,91803
17123,91901
18579,91902
1099,91905
4071,91906
77320,91910
81872,91911
40954,91913
17516,91914
26271,91915
1487,91916
884,91917
489,91931
25827,91932
239,91934
8238,91935
32413,91941
38828,91942
25719,91945
45,91948
60784,91950
1377,91962
1091,91963
60542,91977
9276,91978
195,91980
4157,92003
2679,92004
11273,92007
26536,92008
42649,92009
14968,92010
23120,92011
13403,92014
44406,92019
57747,92020
65175,92021
49048,92024
49110,92025
49537,92026
55461,92027
47282,92028
20198,92029
2807,92036
40114,92037
41214,92040
42751,92054
12457,92055
52182,92056
54901,92057
45943,92058
1374,92059
74,92060
2113,92061
48622,92064
37299,92065
233,92066
8068,92067
46492,92069
1165,92070
54469,92071
12345,92075
44007,92078
27785,92081
20559,92082
37282,92083
46811,92084
1343,92086
1383,92091
35914,92101
43853,92102
31064,92103
45471,92104
68469,92105
20087,92106
26535,92107
18794,92108
44012,92109
27444,92110
47271,92111
58158,92113
68160,92114
61084,92115
32218,92116
52648,92117
21247,92118
22965,92119
25131,92120
4580,92121
45556,92122
28943,92123
30742,92124
77860,92126
40246,92127
49332,92128
53387,92129
48721,92130
33672,92131
0,92132
101,92134
688,92135
36594,92139
2514,92140
1529,92145
514,92147
84060,92154
775,92155
31031,92173
62551,92201
26183,92203
4876,92210
23729,92211
32134,92220
0,92222
44458,92223
23624,92225
26438,92227
2699,92230
39245,92231
10578,92233
51927,92234
41815,92236
383,92239
35078,92240
9378,92241
1313,92242
48190,92243
7103,92249
8424,92250
21858,92251
10047,92252
37750,92253
11366,92254
3664,92256
1962,92257
397,92258
366,92259
32452,92260
25852,92262
20240,92264
47,92266
0,92267
561,92268
17456,92270
1295,92273
18780,92274
1122,92275
7429,92276
23691,92277
4441,92278
0,92280
1773,92281
668,92282
2670,92283
24951,92284
2739,92285
32222,92301
17,92304
295,92305
37265,92307
39987,92308
837,92309
9049,92310
32724,92311
12169,92313
10235,92314
5213,92315
31151,92316
7940,92320
965,92321
811,92322
57326,92324
8053,92325
1291,92327
285,92328
8,92332
635,92333
98460,92335
90633,92336
37474,92337
0,92338
984,92339
326,92341
6800,92342
20116,92344
80683,92345
57499,92346
1696,92347
6410,92352
21427,92354
6504,92356
986,92358
8087,92359
5242,92363
57,92364
2308,92365
930,92368
14729,92371
4920,92372
33891,92373
40605,92374
84699,92376
19137,92377
135,92378
5577,92382
56,92384
274,92385
1866,92386
108,92389
2693,92391
54557,92392
35027,92394
42364,92395
4497,92397
949,92398
53370,92399
2076,92401
61918,92404
29967,92405
58275,92407
14548,92408
47192,92410
25822,92411
22211,92501
90989,92503
54221,92504
49435,92505
44704,92506
54152,92507
35937,92508
78117,92509
1049,92518
50141,92530
20383,92532
3454,92536
3887,92539
34406,92543
45256,92544
39770,92545
7017,92548
2157,92549
30468,92551
75024,92553
39748,92555
51196,92557
1509,92561
62070,92562
56252,92563
8906,92567
54115,92570
53820,92571
16580,92582
30029,92583
45510,92584
19222,92585
19091,92586
16081,92587
3529,92590
39092,92591
72760,92592
30448,92595
24297,92596
22239,92602
20172,92603
27942,92604
21740,92606
11250,92610
28040,92612
25131,92614
16388,92617
18617,92618
41443,92620
6258,92624
11975,92625
51904,92626
59488,92627
27173,92629
59401,92630
16251,92637
55184,92646
58081,92647
45598,92648
33470,92649
23559,92651
28607,92653
9231,92655
50820,92656
10078,92657
34068,92660
3840,92661
2903,92662
23141,92663
35224,92672
29263,92673
35192,92675
2146,92676
63797,92677
436,92678
33377,92679
90640,92683
44767,92688
47275,92691
48739,92692
22527,92694
54117,92701
69952,92703
87208,92704
45815,92705
36287,92706
60288,92707
56510,92708
58755,92780
22889,92782
62859,92801
42502,92802
84648,92804
71568,92805
39468,92806
36027,92807
20495,92808
37254,92821
2761,92823
34970,92831
25264,92832
52232,92833
23477,92835
55513,92840
32512,92841
44351,92843
24614,92844
17125,92845
27177,92860
5842,92861
19529,92865
15213,92866
44148,92867
27149,92868
38001,92869
52794,92870
48327,92879
66353,92880
32048,92881
68885,92882
30364,92883
47786,92886
19700,92887
32094,93001
50446,93003
30737,93004
43924,93010
34964,93012
16156,93013
17440,93015
35847,93021
6726,93022
20512,93023
59435,93030
81644,93033
27207,93035
43568,93036
1914,93040
23874,93041
64,93042
0,93043
33489,93060
55846,93063
0,93064
71899,93065
3240,93066
543,93067
32523,93101
20607,93103
24379,93105
11446,93108
10443,93109
17572,93110
17313,93111
54251,93117
1084,93201
3738,93202
21208,93203
15001,93204
2190,93205
2240,93206
304,93207
142,93208
21846,93210
25618,93212
56141,93215
845,93218
9570,93219
255,93220
15488,93221
1555,93222
10695,93223
459,93224
5373,93225
382,93226
65927,93230
6936,93234
3924,93235
1653,93238
1720,93239
5100,93240
18541,93241
3267,93242
1419,93243
293,93244
36708,93245
18417,93247
2459,93249
13493,93250
233,93251
3830,93252
611,93254
627,93255
5591,93256
76470,93257
1854,93258
162,93260
3317,93261
45,93262
19613,93263
2879,93265
1378,93266
7010,93267
17143,93268
5615,93270
2155,93271
3396,93272
70820,93274
148,93276
51604,93277
27162,93280
2319,93283
2005,93285
9950,93286
112,93287
53742,93291
38107,93292
11396,93301
52421,93304
37194,93305
67322,93306
82472,93307
53639,93308
59489,93309
42591,93311
55539,93312
44571,93313
22535,93314
28571,93401
14260,93402
33567,93405
0,93410
30401,93420
31349,93422
853,93424
1372,93426
5370,93427
6393,93428
94,93429
2733,93430
1041,93432
13269,93433
7123,93434
54433,93436
3693,93437
1680,93440
1212,93441
10896,93442
19712,93444
7248,93445
43356,93446
7746,93449
791,93450
4212,93451
609,93452
3575,93453
36509,93454
42919,93455
55651,93458
5348,93460
1589,93461
7822,93463
9738,93465
5411,93501
13324,93505
7216,93510
143,93512
1541,93513
14250,93514
2347,93516
591,93517
1131,93518
89,93519
15,93522
2926,93523
454,93524
713,93526
2125,93527
49,93528
419,93529
56,93530
409,93531
2476,93532
39563,93534
73606,93535
69988,93536
766,93541
13251,93543
944,93544
2214,93545
9681,93546
364,93549
74561,93550
50306,93551
39943,93552
2242,93553
116,93554
32376,93555
249,93558
19371,93560
34851,93561
1877,93562
344,93563
6483,93591
16,93592
2050,93601
4074,93602
271,93603
967,93604
243,93605
424,93606
804,93608
6282,93609
24206,93610
47559,93611
34415,93612
11245,93614
6135,93615
2455,93616
29022,93618
29476,93619
9825,93620
316,93621
9558,93622
51,93623
1377,93624
7049,93625
773,93626
51,93627
240,93628
18407,93630
16576,93631
0,93633
24,93634
38929,93635
11341,93636
40515,93637
48805,93638
11902,93640
598,93641
2674,93643
7308,93644
606,93645
10785,93646
12320,93647
15648,93648
3428,93650
1830,93651
415,93652
1115,93653
30665,93654
6883,93656
35768,93657
4582,93660
30340,93662
701,93664
449,93665
524,93666
1985,93667
1285,93668
230,93669
959,93673
2566,93675
10602,93701
48181,93702
35127,93703
26369,93704
38600,93705
38963,93706
32701,93710
37651,93711
46300,93720
6445,93721
79727,93722
8809,93723
25884,93725
41140,93726
70774,93727
14791,93728
10896,93730
26642,93901
60905,93905
62073,93906
21152,93907
12675,93908
765,93920
3169,93921
13141,93923
5882,93924
1708,93925
8735,93926
17270,93927
308,93928
16234,93930
466,93932
22634,93933
33685,93940
7,93943
15241,93950
4766,93953
222,93954
33709,93955
27334,93960
878,93962
26483,94002
4330,94005
41480,94010
47818,94014
61591,94015
18199,94019
1435,94020
